Title,Price,Price/M2,AreaM2,Topology,Bedrooms,Condition,Location,AgencyName,ListingID,ImageURL,DetailsPage
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",210 000 €,2 895 €/m²,"72,55 m²",T1,,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15223019,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijl6M3dxcG4zejJxZS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.lNCzflBWxC17ww-Aomw7vCDGsic6DZUV0Zzum8gt7Ek/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID11Scz.html
Apartamento T1 - Centro de Aveiro,210 000 €,2 800 €/m²,75 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15969442,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRzdTN5aGF5bHZsdTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.XaiUYra6APXoy4VbdcwBld-14sUOHQpRCtIRBR5xBKE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-de-aveiro-ID150nE.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",205 000 €,3 003 €/m²,"68,27 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15223040,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlxY3U4ZXludTdkMy1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.9oCmUlon2ngr2ulBZPIplExvRt4qu3HGRZCbTwvAoiw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID11ScU.html
Apartamento T1 em Aveiro,195 000 €,4 063 €/m²,48 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",JTS Imobiliaria,15660936,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjE4ZDB0YXA2ZG84cjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ._01L57DmRoPXYUnwv4c9ceCy-yg_hmYabG_NF9WSIC8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-aveiro-ID13I7K.html
"Apartamento T1 Duplex novo,situado em plena zona históric...",192 000 €,3 374 €/m²,"56,90 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária Forca / Praia da Barra,10940569,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjluMnN3b204b2VmNS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.93H6P8jrMK3i0Uqnqphdny3nynuBHLi60Rw1P1n2DrM/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-novo-situado-em-plena-zona-historic-IDJU8N.html
Apartamento T1 Duplex novo em zona histórica da cidade de...,192 000 €,3 363 €/m²,"57,10 m²",T1,,Em construção,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária Forca / Praia da Barra,10463464,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijhkc2psOHRnMXo2ajItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.MP8pddOCIXEV5ES2jti_CIutmAk16tQJF1861Sx_otk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-novo-em-zona-historica-da-cidade-de-IDHU1y.html
Apartamento T1 Aveiro,190 000 €,2 879 €/m²,66 m²,T1,1,Em construção,"Largo Estação, Cacia, Aveiro",Civilria,15855133,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImR6ZmdiOXl3eHYyajItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.2AFqv01Y6peeWvT9BVaipnrY42RvODiXSxTQRHxWbd8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID14vDX.html
Apartamento T1 Aveiro,190 000 €,2 879 €/m²,66 m²,T1,1,Em construção,"Largo Estação, Cacia, Aveiro",Civilria,15855122,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNjbzkwc29vYjNyZTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.mNHBCrrEOlv4pqsEuhRtRZIQedNXG-9qXcOS2U28GHg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID14vDM.html
Maravilhoso T1 + Micro Office + Terraço + 2 Wc + Lugar de...,190 000 €,2 879 €/m²,66 m²,T1,2,Novo,"Glória e Vera Cruz, Aveiro",A CASA DA JOANA,15990773,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN5OTlldGdkZXZwbDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.omPV5h3btBrygOhEbo-g6n2rgj-kFUzlAthzeD8ydbE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/maravilhoso-t1-micro-office-terraco-2-wc-lugar-de-ID155WH.html
Maravilhoso T1 + Micro Office + Terraço + 2 Wc + Lugar de...,190 000 €,2 879 €/m²,66 m²,T1,2,Novo,"Glória e Vera Cruz, Aveiro",A CASA DA JOANA,15867366,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVxd29hbWpveXF2YTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.20sbmL5R9gSaB97hDQfHALg8oB3x7aLx1QTf1EouAmU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/maravilhoso-t1-micro-office-terraco-2-wc-lugar-de-ID14zPg.html
Apartamento T1 Centro Aveiro,190 000 €,3 042 €/m²,"62,45 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15320969,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijl1eG1id2pnc3A5by1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.hIJMQJhDF5H4HkCkxpobAlHYwsQu7HcWJHq1W53OW6I/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-aveiro-ID12hGp.html
Apartamento T1 Aveiro centro,190 000 €,2 879 €/m²,66 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936684,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijd0MDhqMDdybWt6bC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.rSPMndbaSQi9dlrAE-sWyVmg0waWkSi9QBo7rqQx3ZE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RRi.html
Apartamento T1 Aveiro centro,190 000 €,2 879 €/m²,66 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936661,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inl1d3djczZiZXl3OTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.lDTkXRlN3oa3dLJBkRvYjtHjV2RtC0MyPbFb85vAllk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RQW.html
Apartamento T0+1 Aveiro centro,190 000 €,2 879 €/m²,66 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936440,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjU3ZDh4cXAyNGhmMTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.KG0YYOkmVKgIJ23OBJ2YS5AezflaYYwGnINKN8KTQqU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t0-1-aveiro-centro-ID14RNm.html
Apartamento T1 Aveiro centro,187 500 €,2 841 €/m²,66 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936675,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InN1b3pzZ2M1NXc3azEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.ZX1qK9pT_CayjeG_vYDPw1L62O15UwVma3vY9uJXmAA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RR9.html
Apartamento T1 Aveiro centro,187 500 €,2 841 €/m²,66 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936668,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjF5M2NkYjdydnAwMTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.tdLqjIDeuaT6Vi-3YNqt8xVZ7empaSufAmWA_Y6nT48/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RR2.html
Apartamento T1 Aveiro centro,187 500 €,3 125 €/m²,60 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936664,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRjbTU2cGZnb3FmcC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.LCG5XN91AiF3pp7MYEEsEcyp5ZudRlXKyBWW21uSHBI/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RQY.html
"Apartamento T1, Novo no Bairro do Liceu",185 400 €,3 708 €/m²,50 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15569812,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im55eHVsbm5qZTkzYjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Y7BVhd25vIinX5HNNmTj95PY90qAj_N9gEHo5TCe-5Q/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-no-bairro-do-liceu-ID13kq0.html
Apartamento T1 Novo em Aveiro,185 400 €,3 565 €/m²,52 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",NC Real Estate,15975294,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhzaDZteDQxZGQyaTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Os85ZW5bydA-tJmaZ89nViVInug_Fc8kpEY7l0rCQ2w/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-aveiro-ID151U2.html
"Excelente T1 com varanda e garagem fechada. Zona das Glicínias, Aveiro",185 000 €,2 868 €/m²,"64,50 m²",T1,1,Usado,"Rua das Glicínias - Urbanização Glicínias, Aradas, Aveiro",Pedro Simões - Mediador Imobiliário,15996419,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imkxbmp2OHlqZHB3dDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.P3wYSzu60JlOPVfEJk7f4u4jReT_hE7Obe6uPJJKJZE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/excelente-t1-com-varanda-e-garagem-fechada-zona-das-glicinias-aveiro-ID157oL.html
"Apartamentos T1 Novo, com logradouro no centro histórico ...",185 000 €,2 962 €/m²,"62,45 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Soluções Aveiro Imobiliária,15538516,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InprbWo4M21yNnYxMzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.2PwLz2ApxjngUq_agPi8ewP7b7aQcequ2Af-llf6mVE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamentos-t1-novo-com-logradouro-no-centro-historico-ID13che.html
Maravilhoso T1 + Micro Office + 2 Wc + Lugar de Garagem -...,185 000 €,3 083 €/m²,60 m²,T1,2,Novo,"Glória e Vera Cruz, Aveiro",A CASA DA JOANA,15867069,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJmY3prbWlxYmJzYTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.2VDtzvSVJT2bJt0e2slzsaeEqMKdBTHeIbIZ8YXOyOg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/maravilhoso-t1-micro-office-2-wc-lugar-de-garagem-ID14zKt.html
Apartamento T1 Novo – Beira Mar,185 000 €,2 937 €/m²,63 m²,T1,2,Novo,"Glória e Vera Cruz, Aveiro","Protecnico, Lda.",15797719,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inhzdm11aWZ2MnhxaS1BUFQiLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.gXOpZhdpZ8i-Iv9e5wCsA-cBCc2fhaMJIT6yyumacHk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-beira-mar-ID14hHW.html
Apartamento T1 Centro Aveiro,185 000 €,3 364 €/m²,55 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15534177,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9vajdsd2Rqb291cTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Q6V8_DlzdDXzpDsPUCnwa1u79cu7MIyt1IwgbFfQI30/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-aveiro-ID13b9f.html
Apartamento T1 Aveiro centro,185 000 €,3 083 €/m²,60 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936662,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZicWhvYW1seWJ5ZC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.SjUc8LBxwq3dezv7M_ZhNMl7mCesaVE_GHMEPnt7ScU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RQV.html
Apartamento T1 - Prédio Portofino,Preço sob consulta,,100 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15857638,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJuNWJuMm1hMnc1cDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.T8iHn527X0joHmmdDdBUyQ0OGFdaQ8G_sy3ViG6a0Ps/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-predio-portofino-ID14xim.html
Apartamento T1 Novo Aveiro - Beira Mar,185 000 €,2 962 €/m²,"62,45 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",PurusHomes,15962202,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndnNWZlOGhmd3d6bzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.-cF64ddOqoFMTs0Ht6vldAFr49M25xujTikjZX5EpXY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-aveiro-beira-mar-ID14YuS.html
Apartamento T1 no centro da cidade de Aveiro - Bairro do ...,185 000 €,2 962 €/m²,"62,45 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária Forca / Praia da Barra,15820673,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjNwdnlucW4xOGh6YjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Pb5UYzpnZVL5a2vtE3klPt3EQj6ZKKKMXPjaMUgMc1g/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-centro-da-cidade-de-aveiro-bairro-do-ID14nG9.html
Excelente Apartamento T1 em Aveiro,183 500 €,2 739 €/m²,67 m²,T1,,Em construção,"Esgueira, Aveiro",Imofacil - Sociedade Imobiliaria,15646234,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN6ejgzdXY1ejhmbTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.AF__bJdjrW5QSDtqE2vHlsoN7AX6gXUAxacveHKK8q4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/excelente-apartamento-t1-em-aveiro-ID13EiC.html
Apartamento T1 Novo Aveiro,183 500 €,2 739 €/m²,67 m²,T1,,Em construção,"Esgueira, Aveiro","Casaveiro - Furet, Lda",15976885,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImMzcTVodHJzcm5vNTMtQVBUIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.akcJG2TL3HcyamJPuxoik0AuV-lEpTOSWc9TquG9J-0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-aveiro-ID152jH.html
Apartamento T1  em Zona Nobre,183 500 €,2 739 €/m²,67 m²,T1,,Em construção,"Esgueira, Aveiro",Prático Lar,15998804,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InlqZTY5anZmMWh5bS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.hbiYwkQaBlorS6QDOyKxWTDy4umpu0qeCoOLBC-62uE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-zona-nobre-ID1581e.html
Apartamento T1 Novo em Aveiro!!,183 500 €,2 737 €/m²,"67,05 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Soluções Aveiro Imobiliária,15632444,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjF1dWNwOXh2NzB3ZTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.2tWkvLGOqABeEE-DurO4QO0-debb-c2KCIvgHjnXYSw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-aveiro-ID13AIc.html
Apartamento T1 em Aveiro,183 500 €,2 739 €/m²,67 m²,T1,2,Em construção,"Esgueira, Aveiro",Kasario Lunar - Mediação Imobiliária Lda,15655927,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImZ5NmpidGdncTRzMDMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.6OmgPyYHln3c5oDMOfr66vkM5Lq5xmCzg9hTWdqGycs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-aveiro-ID13GOX.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 739 €/m²,67 m²,T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Predibox,15937730,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVuNXExbWVmNzVkMTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.-GLBKcSCL2bBggJrywajUjd6L79PUnfr_SsHLYXwit4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14S8a.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 739 €/m²,67 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15637868,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InVlaXkxOWMzazI4ZS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.258IZfxZ04xZt0cMxUj9_vwXUgRzcqtNEKto4zwySEg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID13C7G.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 739 €/m²,67 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735953,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR5YTg3NXpjdzJoNjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.1n5DTvvz5UM2vFHFtuGGgfGYDKqzcvvSnFbA8ymJcJg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141DH.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 739 €/m²,67 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735903,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imp5Ymx4eG1sMXJsczMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Kta9m5FHlKs_Jrong3AGjIFFZnnKGV4SpY4GurvWhOQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141CT.html
Apartamento T1 Novo Aveiro,183 500 €,2 739 €/m²,67 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15652498,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imh4NjExMDFrNHNqYTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.czj9Nxh0ePsAwnKf4xG3tiA6Y0zrGqJmRtdVuBB3bhc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-aveiro-ID13FWE.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 737 €/m²,"67,05 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15815024,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InMyYW50eGNxb3ltcTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.BsZCxROVs8BoATkhTe9bhSczvKPmiOBsc2fKSFodjAA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14md2.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,2 737 €/m²,"67,05 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15814998,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImQ3cnZqdzBvYzc2NC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.-CLNZHsxZ7lOH3KkLkqMRXUXdc3lZwMO9f1x_2XjDls/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14mcC.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",183 500 €,3 273 €/m²,"56,06 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",UNU i9,15662510,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjU1bzRwdG90eTBmbzEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.P3wIh9Yakg_nUwkiMLryGsrw94JZwiZUsrEvdtSKZlA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID13Ix8.html
